,week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
524,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,NYG,JAX,"[NYG , JAX]"
525,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
526,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
527,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,7.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
528,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
529,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
530,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",SCRAMBLE,C,10,NYG,JAX,"[NYG , JAX]"
531,1,2018090907,NYG,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NYG,JAX,"[NYG , JAX]"
532,1,2018090907,NYG,play_type_pass,I_FORM,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,18,NYG,JAX,"[NYG , JAX]"
533,1,2018090907,NYG,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
534,1,2018090907,NYG,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NYG,JAX,"[NYG , JAX]"
535,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,13,NYG,JAX,"[NYG , JAX]"
536,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,14,NYG,JAX,"[NYG , JAX]"
537,1,2018090907,JAX,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,NYG,JAX,"[NYG , JAX]"
538,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"0 DL, 5 LB, 6 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
539,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,IN,0,NYG,JAX,"[NYG , JAX]"
540,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,NYG,JAX,"[NYG , JAX]"
541,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,9,NYG,JAX,"[NYG , JAX]"
542,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
543,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,3,NYG,JAX,"[NYG , JAX]"
544,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,4,NYG,JAX,"[NYG , JAX]"
545,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,4,NYG,JAX,"[NYG , JAX]"
546,1,2018090907,JAX,play_type_pass,I_FORM,"1 RB, 3 TE, 1 WR",7.0,5.0,"3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NYG,JAX,"[NYG , JAX]"
547,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
548,1,2018090907,JAX,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,3,NYG,JAX,"[NYG , JAX]"
549,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,21,NYG,JAX,"[NYG , JAX]"
550,1,2018090907,NYG,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",7.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,19,NYG,JAX,"[NYG , JAX]"
551,1,2018090907,NYG,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
552,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
553,1,2018090907,NYG,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,NYG,JAX,"[NYG , JAX]"
554,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,NO,TB,"[NO , TB]"
555,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,35,NO,TB,"[NO , TB]"
556,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,14,NO,TB,"[NO , TB]"
557,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,NO,TB,"[NO , TB]"
558,1,2018090906,TB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,58,NO,TB,"[NO , TB]"
559,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,11,NO,TB,"[NO , TB]"
560,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,11,NO,TB,"[NO , TB]"
561,1,2018090906,NO,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,6.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NO,TB,"[NO , TB]"
562,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,NO,TB,"[NO , TB]"
563,1,2018090906,NO,play_type_pass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,NO,TB,"[NO , TB]"
564,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
565,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
566,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,16,NO,TB,"[NO , TB]"
567,1,2018090906,TB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,21,NO,TB,"[NO , TB]"
568,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,9,NO,TB,"[NO , TB]"
569,1,2018090906,NO,play_type_pass,I_FORM,"2 RB, 0 TE, 3 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,35,NO,TB,"[NO , TB]"
570,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,28,NO,TB,"[NO , TB]"
571,1,2018090906,TB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,16,NO,TB,"[NO , TB]"
572,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,35,NO,TB,"[NO , TB]"
573,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
574,1,2018090906,NO,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
575,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
576,1,2018090906,NO,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-7,NO,TB,"[NO , TB]"
577,1,2018090906,TB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
578,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,NO,TB,"[NO , TB]"
579,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,19,NO,TB,"[NO , TB]"
580,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,15,NO,TB,"[NO , TB]"
581,1,2018090906,TB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,2,NO,TB,"[NO , TB]"
582,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NO,TB,"[NO , TB]"
583,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,C,5,NO,TB,"[NO , TB]"
584,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,18,NO,TB,"[NO , TB]"
585,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
586,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
587,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,23,NO,TB,"[NO , TB]"
588,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NO,TB,"[NO , TB]"
589,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,7.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
590,1,2018090906,TB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_LEFT,C,10,NO,TB,"[NO , TB]"
591,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,NO,TB,"[NO , TB]"
592,1,2018090906,TB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,NO,TB,"[NO , TB]"
593,1,2018090906,TB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,32,NO,TB,"[NO , TB]"
594,1,2018090906,TB,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
595,1,2018090906,TB,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",7.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
596,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,-1,NO,TB,"[NO , TB]"
597,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,NO,TB,"[NO , TB]"
598,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,NO,TB,"[NO , TB]"
599,1,2018090906,NO,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,11,NO,TB,"[NO , TB]"
600,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,NO,TB,"[NO , TB]"
601,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
602,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,NO,TB,"[NO , TB]"
603,1,2018090906,TB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,20,NO,TB,"[NO , TB]"
604,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,50,NO,TB,"[NO , TB]"
605,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,8,NO,TB,"[NO , TB]"
606,1,2018090906,NO,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,15,NO,TB,"[NO , TB]"
607,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
608,1,2018090906,NO,play_type_pass,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,19,NO,TB,"[NO , TB]"
609,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,NO,TB,"[NO , TB]"
610,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,NO,TB,"[NO , TB]"
611,1,2018090906,TB,play_type_pass,EMPTY,"1 RB, 0 TE, 4 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NO,TB,"[NO , TB]"
612,1,2018090906,TB,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,36,NO,TB,"[NO , TB]"
613,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NO,TB,"[NO , TB]"
614,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
615,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,21,NO,TB,"[NO , TB]"
616,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
617,1,2018090906,NO,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,NO,TB,"[NO , TB]"
618,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,NO,TB,"[NO , TB]"
619,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
620,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,3.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,NO,TB,"[NO , TB]"
621,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,NO,TB,"[NO , TB]"
622,1,2018090906,TB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,35,NO,TB,"[NO , TB]"
623,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,NO,TB,"[NO , TB]"
624,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,16,NO,TB,"[NO , TB]"
625,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,21,NO,TB,"[NO , TB]"
626,1,2018090906,NO,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,NO,TB,"[NO , TB]"
627,1,2018090906,NO,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,NO,TB,"[NO , TB]"
628,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,16,ARI,WAS,"[ARI , WAS]"
629,1,2018090909,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,ARI,WAS,"[ARI , WAS]"
630,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,ARI,WAS,"[ARI , WAS]"
631,1,2018090909,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,ARI,WAS,"[ARI , WAS]"
632,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,ARI,WAS,"[ARI , WAS]"
633,1,2018090909,ARI,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
634,1,2018090909,ARI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,4,ARI,WAS,"[ARI , WAS]"
635,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,4,ARI,WAS,"[ARI , WAS]"
636,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,ARI,WAS,"[ARI , WAS]"
637,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
638,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,ARI,WAS,"[ARI , WAS]"
639,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,ARI,WAS,"[ARI , WAS]"
640,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,6.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
641,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,ARI,WAS,"[ARI , WAS]"
642,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,ARI,WAS,"[ARI , WAS]"
643,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,C,22,ARI,WAS,"[ARI , WAS]"
644,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,ARI,WAS,"[ARI , WAS]"
645,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
646,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
647,1,2018090909,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,23,ARI,WAS,"[ARI , WAS]"
648,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,ARI,WAS,"[ARI , WAS]"
649,1,2018090909,WAS,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,6.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,C,18,ARI,WAS,"[ARI , WAS]"
650,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,ARI,WAS,"[ARI , WAS]"
651,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,ARI,WAS,"[ARI , WAS]"
652,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,ARI,WAS,"[ARI , WAS]"
653,1,2018090909,WAS,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-7,ARI,WAS,"[ARI , WAS]"
654,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,ARI,WAS,"[ARI , WAS]"
655,1,2018090909,WAS,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,S,0,ARI,WAS,"[ARI , WAS]"
656,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,ARI,WAS,"[ARI , WAS]"
657,1,2018090909,ARI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,27,ARI,WAS,"[ARI , WAS]"
