week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,2.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,S,-11,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,4,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-8,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,3,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,38,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,17,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,1,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,11,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,9,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,IN,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,7,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,19,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-10,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_sack,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,5.0,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,S,-1,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,6.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"0 RB, 1 TE, 4 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,10,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"2 DL, 3 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,3.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,12,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,CLE,play_type_pass,,"1 RB, 2 TE, 2 WR",8.0,0.0,"3 DL, 4 LB, 4 DB",UNKNOWN,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090901,PIT,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,3.0,"3 DL, 2 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,CLE,PIT,"[CLE , PIT]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,IN,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,IN,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,29,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,21,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,5,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,13,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 3 TE, 1 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,C,9,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,12,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,26,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 3 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,13,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,1,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,-5,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-6,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_sack,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-8,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 1 LB, 6 DB",TRADITIONAL,C,6,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,13,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,12,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,6.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,9,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,1.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,5,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,5,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,0.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,4,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,38,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,18,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_sack,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,S,-8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-6,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,15,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,18,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_RIGHT,C,17,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,14,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,CIN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,4.0,"4 DL, 1 LB, 6 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,-5,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,IND,CIN,"[IND , CIN]"
1,2018090902,IND,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,9,IND,CIN,"[IND , CIN]"
1,2018090903,TEN,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,8,MIA,TEN,"[MIA , TEN]"
1,2018090903,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,MIA,TEN,"[MIA , TEN]"
1,2018090903,TEN,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,3.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_LEFT,C,1,MIA,TEN,"[MIA , TEN]"
1,2018090903,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,MIA,TEN,"[MIA , TEN]"
1,2018090903,MIA,play_type_pass,EMPTY,"2 RB, 1 TE, 2 WR",5.0,3.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,7,MIA,TEN,"[MIA , TEN]"
1,2018090903,MIA,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"1 DL, 5 LB, 5 DB",TRADITIONAL,C,3,MIA,TEN,"[MIA , TEN]"
1,2018090903,TEN,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,MIA,TEN,"[MIA , TEN]"
